Location_name,Item_type,x,y,z,Friendly Name,Description,Map View,Location Name,Region,Notes,Accesibility (Vanilla/First),Alternatives,"Ideas, Communication"
Coin518,CoinItem,-380.6021423,-24602.98047,4534.853027,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin519,CoinItem,-194.1803284,-24310.4375,4547.732422,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin52,CoinItem,-25289.81641,-38982.14453,-1072.540405,Coin,Coin_C,SupraMap,in box opposite lockerroom,Suprafield,,BuyGunAlt_478,,
Coin520,CoinItem,-10.57867432,-24048.36133,4557.161133,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin521,CoinItem,189.7095337,-23678.11133,4564.795898,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin522,CoinItem,398.8388977,-23391.23438,4565.166992,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin523,CoinItem,639.1381226,-23055.91016,4563.949219,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin524,CoinItem,1307.263428,-11202.78809,2215.989502,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin525,CoinItem,1298.483887,-10830.17578,2189.243408,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin526,CoinItem,1413.014771,-11522.16504,2222.331055,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin527,CoinItem,1549.829468,-11916.06445,2173.515625,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin528,CoinItem,1286.674316,-10545.58203,2199.734131,Coin,Coin_C,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
Coin529,CoinItem,-54428.83984,-32880.37891,4138.644531,Coin,Coin_C,SupraMap,High ledge next to crystal,Blue_Crystal_After_Gate,,BuyBelt_C & HeightIncrease8,,
Coin53,CoinItem,-25289.81641,-38982.14453,-1000.290588,Coin,Coin_C,SupraMap,in box opposite lockerroom,Suprafield,,BuyGunAlt_478,,
Coin530,CoinItem,-54772.73047,-32945.28906,4138.492676,Coin,Coin_C,SupraMap,High ledge next to crystal,Blue_Crystal_After_Gate,,BuyBelt_C & HeightIncrease8,,
Coin531,CoinItem,-55040.13672,-33353.17578,4130.549316,Coin,Coin_C,SupraMap,High ledge next to crystal,Blue_Crystal_After_Gate,,BuyBelt_C & HeightIncrease8,,
Coin532,CoinItem,-54897.25391,-33673.39063,4133.688965,Coin,Coin_C,SupraMap,High ledge next to crystal,Blue_Crystal_After_Gate,,BuyBelt_C & HeightIncrease8,,
Coin533,CoinItem,-54616.36719,-33666.79297,4145.023926,Coin,Coin_C,SupraMap,High ledge next to crystal,Blue_Crystal_After_Gate,,BuyBelt_C & HeightIncrease8,,
Coin534,CoinItem,-54373.21094,-33345.48438,4146.191895,Coin,Coin_C,SupraMap,High ledge next to crystal,Blue_Crystal_After_Gate,,BuyBelt_C & HeightIncrease8,,
Coin535,CoinItem,-51227.07031,54891.16406,3431.175049,Coin,Coin_C,SupraMap,next to small shower,Carrot_Town,,ForceBeam,,
Coin536,CoinItem,-51108.76953,55023.07031,3431.175049,Coin,Coin_C,SupraMap,next to small shower,Carrot_Town,,ForceBeam,,
Coin537,CoinItem,-51006.52344,55223.71875,3431.175049,Coin,Coin_C,SupraMap,next to small shower,Carrot_Town,,ForceBeam,,
Coin538,CoinItem,-52923.21875,56973.97656,2786.954102,Coin,Coin_C,SupraMap,next to lever,Carrot_Town,,ForceBeam & Belt & HeightIncrease3,,
Coin539,CoinItem,-53058.10156,56973.97656,2786.954102,Coin,Coin_C,SupraMap,next to lever,Carrot_Town,,ForceBeam & Belt & HeightIncrease3,,
Coin54,CoinItem,22462.7793,-24088.73828,2194.120605,Coin,Coin_C,SupraMap,after piston puzzle,Red_Crystal,,Coin225,,
Coin540_7,CoinItem,28485,22307,741,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin541,CoinItem,19168.60352,19317.32031,1034.236328,Coin,Coin_C,SupraMap,behind swinging door,Blueville,,ForceBeam,,
Coin542,CoinItem,19356.3125,19317.32031,1034.236328,Coin,Coin_C,SupraMap,behind swinging door,Blueville,,ForceBeam,,
Coin543,CoinItem,19544.8125,19317.32031,1034.236328,Coin,Coin_C,SupraMap,behind swinging door,Blueville,,ForceBeam,,
Coin544,CoinItem,19731.82422,19317.32031,1034.236328,Coin,Coin_C,SupraMap,behind swinging door,Blueville,,ForceBeam,,
Coin545,CoinItem,19953.35352,19317.32031,1034.236328,Coin,Coin_C,SupraMap,behind swinging door,Blueville,,ForceBeam,,
Coin546,CoinItem,21507.20703,-13612.83105,1542.134399,Coin,Coin_C,SupraMap,between Desert2 and Red_Crystal,Red_Crystal,,,,
Coin547,CoinItem,21415.22656,-13531.20215,1537.227173,Coin,Coin_C,SupraMap,between Desert2 and Red_Crystal,Red_Crystal,,,,
Coin548,CoinItem,21246.25195,-13606.57422,1546.308472,Coin,Coin_C,SupraMap,between Desert2 and Red_Crystal,Red_Crystal,,,,
Coin549_9,CoinItem,28485,22143,741,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin55,CoinItem,14160,-16130,780,Coin,Coin_C,SupraMap,on rock,Desert2,HeightIncrease3,,,
Coin550_11,CoinItem,28485,21969,741,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin551,CoinItem,2599.05957,-28200.42383,368.083374,Coin,Coin_C,SupraMap,Coin at carrot,Desert1,,BuyForceBlock_C,HeightIncrease3,
Coin552,CoinItem,2952.860107,-31127.63477,62.84524536,Coin,Coin_C,SupraMap,Coin cluster at purple puzzle,Desert1,Check with HeightIncrease2,BuyForceBlock_C,HeightIncrease3,
Coin553,CoinItem,-319,-33963,-254,Coin,Coin_C,SupraMap,Coin in front of shop,Redville,,,,
Coin554,CoinItem,-149,-33778,-276,Coin,Coin_C,SupraMap,Coin in front of shop,Redville,,,,
Coin555,CoinItem,69,-33510,-281,Coin,Coin_C,SupraMap,Coin in front of shop,Redville,,,,
Coin556_2,CoinItem,-1293,-40534,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin557,CoinItem,-1203,-40534,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin558,CoinItem,-1203,-40438,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin559,CoinItem,-1292,-40438,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin56,CoinItem,14440,-15940,790,Coin,Coin_C,SupraMap,on rock,Desert2,HeightIncrease3,,,
Coin560,CoinItem,-321,-40534,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin561,CoinItem,-231,-40534,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin562,CoinItem,-231,-40438,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin563,CoinItem,-321,-40438,303,Coin,Coin_C,SupraMap,Manor Coin,Redville,Behind color puzzle,,,
Coin564,CoinItem,28522,22651,1300,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin565,CoinItem,28573,22427,1300,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin566,CoinItem,28637,22177,1300,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin567,CoinItem,28700,21925,1300,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin568,CoinItem,28764,21652,1300,Coin,Coin_C,SupraMap,coin house,Blueville,,HeightIncrease3 & ForceBeam2,,
Coin569,CoinItem,-21168.43359,-8089.984375,-1120.434814,Coin,Coin_C,SupraMap,on card house,After_Chapel1,HeightIncrease3,,,
Coin57,CoinItem,14760,-15960,800,Coin,Coin_C,SupraMap,on rock,Desert2,HeightIncrease3,,,
Coin570,CoinItem,-22868.90039,-9873.219727,-953.0421143,Coin,Coin_C,SupraMap,on rock ledge,After_Chapel1,,,,
Coin571,CoinItem,-30243.14258,-22160.05664,-1132.544922,Coin,Coin_C,SupraMap,next to window,After_Chapel4,,,,
Coin572,CoinItem,-30392.11328,-22160.05664,-1132.544922,Coin,Coin_C,SupraMap,next to window,After_Chapel4,,,,
Coin573,CoinItem,-36264.75781,50527.96484,1446.501587,Coin,Coin_C,SupraMap,near exit,Carrot_Town,,ForceBeam,,
Coin574,CoinItem,-27917.42578,50897.05469,2498.726318,Coin,Coin_C,SupraMap,on wall near exit,Carrot_Town,,ForceBeam & HeightIncrease3,,
Coin575,CoinItem,-28167.26758,50897.05469,2546.298584,Coin,Coin_C,SupraMap,on wall near exit,Carrot_Town,,ForceBeam & HeightIncrease3,,
Coin576,CoinItem,-28417.2832,50897.05469,2558.567139,Coin,Coin_C,SupraMap,on wall near exit,Carrot_Town,,ForceBeam & HeightIncrease3,,
Coin577,CoinItem,46934.22266,-24195.10352,2252.254395,Coin,Coin_C,SupraMap,in cave in field,Lavafield,,ForceBeam3 & BuyForceCube,,
Coin578,CoinItem,46494.14063,-24255.78711,2200.97168,Coin,Coin_C,SupraMap,in cave in field,Lavafield,,ForceBeam3 & BuyForceCube,,
Coin579,CoinItem,46180.52344,-24295.91992,2208.870117,Coin,Coin_C,SupraMap,in cave in field,Lavafield,,ForceBeam3 & BuyForceCube,,
Coin580,CoinItem,45987.38281,-24307.30859,2165.647461,Coin,Coin_C,SupraMap,in cave in field,Lavafield,,ForceBeam3 & BuyForceCube,,
Coin581_6,CoinItem,21755.31836,2716.447021,2006.720215,Coin,Coin_C,SupraMap,on top of nugget wall,Desert3,,ForceBeam3 & HeightIncrease5,,
Coin582_8,CoinItem,21812.82422,3098.642334,2013.654419,Coin,Coin_C,SupraMap,on top of nugget wall,Desert3,,ForceBeam3 & HeightIncrease5,,
Coin583,CoinItem,21897.00195,3534.349121,2015.676025,Coin,Coin_C,SupraMap,on top of nugget wall,Desert3,,ForceBeam3 & HeightIncrease5,,
Coin584,CoinItem,22290.19727,3997.259277,2010.580811,Coin,Coin_C,SupraMap,on top of nugget wall,on top of nugget wall,on top of nugget wall,on top of nugget wall,,
Coin585,CoinItem,21812.12695,2893.148682,2010.471924,Coin,Coin_C,SupraMap,on top of nugget wall,Desert3,,ForceBeam3 & HeightIncrease5,,
Coin586,CoinItem,21861.38086,3339.133301,2015.087891,Coin,Coin_C,SupraMap,on top of nugget wall,Desert3,,ForceBeam3 & HeightIncrease5,,
Coin587,CoinItem,22033.23047,3738.171387,2015.395996,Coin,Coin_C,SupraMap,on top of nugget wall,Desert3,,ForceBeam3 & HeightIncrease5,,
Coin588,CoinItem,-50658.54688,-48261.72266,-993.7595215,Coin,Coin_C,SupraMap,in air,Blue_Crystal_Inside,,ProgGun & HeightIncrease3 & BuyForceCube_C,,
Coin589,CoinItem,-50345.37109,-48047.92188,-830.5944824,Coin,Coin_C,SupraMap,in air,Blue_Crystal_Inside,,ProgGun & HeightIncrease3 & BuyForceCube_C,,
Coin58_3898,CoinItem,17151.11719,-23564.0293,2419.96875,Coin,Coin_C,SupraMap,on passage house,Red_Crystal,,Coin225,,
Coin59,CoinItem,9646.68457,-12711.54785,537.0654297,Coin,Coin_C,SupraMap,Next to red guy,Desert2,,HeightIncrease2 or BuyBelt_C,,
Coin590,CoinItem,-50095.97656,-47846.79688,-776.4267578,Coin,Coin_C,SupraMap,in air,Blue_Crystal_Inside,,ProgGun & HeightIncrease3 & BuyForceCube_C,,
Coin591,CoinItem,-49842.4375,-47672.99609,-713.1537476,Coin,Coin_C,SupraMap,in air,Blue_Crystal_Inside,,ProgGun & HeightIncrease3 & BuyForceCube_C,,
Coin592,CoinItem,-55300.11719,-51567.99219,370.0965881,Coin,Coin_C,SupraMap,below ceiling,Blue_Crystal_Inside,,BuyBelt_C,,
Coin593,CoinItem,-55300.11719,-51396.75781,370.0965881,Coin,Coin_C,SupraMap,below ceiling,Blue_Crystal_Inside,,BuyBelt_C,,
Coin594,CoinItem,-55300.11719,-51215.51953,370.0965881,Coin,Coin_C,SupraMap,below ceiling,Blue_Crystal_Inside,,BuyBelt_C,,
Coin595,CoinItem,-55300.11719,-51047.74609,370.0965881,Coin,Coin_C,SupraMap,below ceiling,Blue_Crystal_Inside,,BuyBelt_C,,
Coin596,CoinItem,-55300.11719,-50861.57031,370.0965881,Coin,Coin_C,SupraMap,below ceiling,Blue_Crystal_Inside,,BuyBelt_C,,
Coin597_2,CoinItem,49373.02344,15366.24121,5661.033203,Coin,Coin_C,SupraMap,outside of blockhouse,After_Green,,HeightIncrease8,,
Coin598,CoinItem,49248.14844,15366.24121,5661.033203,Coin,Coin_C,SupraMap,outside of blockhouse,After_Green,,HeightIncrease8,,
Coin599,CoinItem,49083.44531,15366.24121,5661.033203,Coin,Coin_C,SupraMap,outside of blockhouse,After_Green,,HeightIncrease8,,
Coin6,CoinItem,7422.855957,-27793.92578,345.0584717,Coin,Coin_C,SupraMap,Coin at double jump,Desert1,,HeightIncrease2,,
Coin60,CoinItem,9768.003906,-12807.27441,529.2827148,Coin,Coin_C,SupraMap,Next to red guy,Desert2,,HeightIncrease2 or BuyBelt_C,,
Coin600,CoinItem,48752.73828,14851.25293,5660.27832,Coin,Coin_C,SupraMap,outside of blockhouse,After_Green,,HeightIncrease8,,
Coin601,CoinItem,-40591.21094,50356.69922,3272.72876,Coin,Coin_C,SupraMap,near chest near exit,Carrot_Town,,ForceBeam & HeightIncrease10,,
Coin602,CoinItem,14666.47754,-12295.21094,-4.103881836,Coin,Coin_C,SupraMap,next to chest,Desert2,,,,
Coin603,CoinItem,1441.70459,-36411.5625,-175.4460449,Coin,Coin_C,SupraMap,Coin next to green button,Redville,,,,
Coin604,CoinItem,1221.762085,-36304.65625,-183.0710144,Coin,Coin_C,SupraMap,Coin next to green button,Redville,,,,
Coin605,CoinItem,50243.61719,12809.38086,3018.252441,Coin,Coin_C,SupraMap,in blockhouse,After_Green,,Translocator & ForceCube & ProgGun,,
Coin606,CoinItem,50185.54297,12953.24707,3018.252441,Coin,Coin_C,SupraMap,in blockhouse,After_Green,,Translocator & ForceCube & ProgGun,,
Coin607,CoinItem,51659.05078,14941.94043,3044.239258,Coin,Coin_C,SupraMap,in blockhouse,After_Green,,Translocator & ForceCube & ProgGun,,
Coin608,CoinItem,51724.58594,14791.26465,3043.624512,Coin,Coin_C,SupraMap,in blockhouse,After_Green,,Translocator & ForceCube & ProgGun,,
Coin609,CoinItem,-47863.34375,19366.60938,1844.966064,Coin,Coin_C,SupraMap,on block,Under_Cactus,,HeightIncrease10,,
Coin610,CoinItem,-47863.34375,19249.43945,1844.966064,Coin,Coin_C,SupraMap,on block,Under_Cactus,,HeightIncrease10,,
Coin611,CoinItem,-47863.34375,19601.24414,1844.966064,Coin,Coin_C,SupraMap,on block,Under_Cactus,,HeightIncrease10,,
Coin612,CoinItem,-47863.34375,19125.55859,1844.966064,Coin,Coin_C,SupraMap,on block,Under_Cactus,,HeightIncrease10,,
Coin613,CoinItem,-47863.34375,19006.10156,1844.966064,Coin,Coin_C,SupraMap,on block,Under_Cactus,,HeightIncrease10,,
Coin614,CoinItem,-28463.55078,-21822.17383,797.3777466,Coin,Coin_C,SupraMap,on rock,After_Chapel4,,Stomp,,
Coin615,CoinItem,-28737.7793,-21513.36523,786.024353,Coin,Coin_C,SupraMap,on rock,After_Chapel4,,Stomp,,
Coin616,CoinItem,-28944.68555,-20975.08008,805.8757935,Coin,Coin_C,SupraMap,on rock,After_Chapel4,,Stomp,,
Coin617,CoinItem,-28997.26953,-20334.19336,808.9813232,Coin,Coin_C,SupraMap,on rock,After_Chapel4,,Stomp,,
Coin618,CoinItem,-49167.70313,-47534.02344,2021.100464,Coin,Coin_C,SupraMap,in girder above purple button,Blue_Crystal_Inside,,Chest144 and BuyBelt_C,,
Coin619_2,CoinItem,-58845.10547,40551.01953,2307.729492,Coin,Coin_C,SupraMap,behind ball parkour,Carrot_Town,,ForceBeam & Cube & Strong,,
Coin61_10,CoinItem,-627,-27764,352,Coin,Coin_C,SupraMap,Coin at barrel launcher,Desert1,,,,
Coin620_2,CoinItem,2118.021484,18298.06445,758.4039917,Coin,Coin_C,SupraMap,,,,,,
Coin621,CoinItem,15431.49219,27847.86328,1737.400269,Coin,Coin_C,SupraMap,,,,,,
Coin622,CoinItem,15390.01563,27731.89063,1743.44458,Coin,Coin_C,SupraMap,,,,,,
Coin623_2,CoinItem,-53018.90234,-46162.46094,-442.102356,Coin,Coin_C,SupraMap,next to red target tube,Blue_Crystal_After_Gate,,HeightIncrease5,,
Coin624,CoinItem,-53018.90234,-46012.51563,-442.102356,Coin,Coin_C,SupraMap,next to red target tube,Blue_Crystal_After_Gate,,HeightIncrease5,,
Coin625,CoinItem,-49167.70313,-47344.51563,2021.100464,Coin,Coin_C,SupraMap,in girder above purple button,Blue_Crystal_Inside,,Chest144 and BuyBelt_C,,
Coin626,CoinItem,-49167.70313,-47104.20703,2021.100464,Coin,Coin_C,SupraMap,in girder above purple button,Blue_Crystal_Inside,,Chest144 and BuyBelt_C,,
Coin627,CoinItem,-30072.13281,-29372.46289,4572.770996,Coin,Coin_C,SupraMap,,Exclude,,,,
Coin628,CoinItem,-24792.23633,-39251.70703,2389.665771,Coin,Coin_C,SupraMap,above attic,Suprafield,,BuyGunCoin_C,,
Coin629,CoinItem,-24792.23633,-39251.70703,2490.569092,Coin,Coin_C,SupraMap,above attic,Suprafield,,BuyGunCoin_C,,
Coin62_12,CoinItem,-754,-28038,408,Coin,Coin_C,SupraMap,Coin at barrel launcher,Desert1,,,,
Coin630,CoinItem,-24792.23633,-39251.70703,2590.968506,Coin,Coin_C,SupraMap,above attic,Suprafield,,BuyGunCoin_C,,
Coin631,CoinItem,-24792.23633,-39251.70703,2689.866455,Coin,Coin_C,SupraMap,above attic,Suprafield,,BuyGunCoin_C,,
Coin632,CoinItem,-24792.23633,-39251.70703,2172.014893,Coin,Coin_C,SupraMap,above attic,Suprafield,,BuyGunCoin_C,,
Coin633,CoinItem,-24792.23633,-39251.70703,2281.703857,Coin,Coin_C,SupraMap,above attic,Suprafield,,BuyGunCoin_C,,
Coin634_2,CoinItem,-2552.290283,-27405.43164,-2102.265869,Coin,Coin_C,SupraMap,Coin in Box,Redville,Coin in Introduction,RedPlankItems,,
Coin635_2,CoinItem,-32687.94141,-27178.11523,54.07202148,Coin,Coin_C,SupraMap,next to Suprafield,After_Chapel4,,((Prog:ForceBeam3 and BuyForceCube_C) or HeightIncrease8) or (Behind_Suprafield & Stomp),,
Coin636,CoinItem,-32658.99805,-27297.73438,54.07202148,Coin,Coin_C,SupraMap,next to Suprafield,After_Chapel4,,((Prog:ForceBeam3 and BuyForceCube_C) or HeightIncrease8) or (Behind_Suprafield & Stomp),,
Coin637,CoinItem,-32802.39063,-27253.44727,54.07202148,Coin,Coin_C,SupraMap,next to Suprafield,After_Chapel4,,((Prog:ForceBeam3 and BuyForceCube_C) or HeightIncrease8) or (Behind_Suprafield & Stomp),,
Coin638_7,CoinItem,-62153.87109,46851.42188,-986.4719849,Coin,Coin_C,SupraMap,down yellow pipe,Carrot_Town,,BuyBelt_C,,
Coin639,CoinItem,-62289.38281,46851.42188,-986.4720459,Coin,Coin_C,SupraMap,down yellow pipe,Carrot_Town,,BuyBelt_C,,
Coin63_14,CoinItem,-934,-28142,474,Coin,Coin_C,SupraMap,Coin at barrel launcher,Desert1,,,,
Coin64,CoinItem,13178.10645,-17550.78125,0.8956604004,Coin,Coin_C,SupraMap,circle in corner,Desert2,,,,
Coin640,CoinItem,-62421.46875,46851.42188,-986.4720459,Coin,Coin_C,SupraMap,down yellow pipe,Carrot_Town,,BuyBelt_C,,
Coin643,CoinItem,-7109.515625,-19502.06836,2006.811646,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin644,CoinItem,-7346.054199,-19759.78711,1988.46582,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin645,CoinItem,-7582.360352,-20017.24805,1971.486206,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin646,CoinItem,-7821.768066,-20278.08984,1944.577515,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin647,CoinItem,-8064.850586,-20542.94141,1917.72229,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin648,CoinItem,-8300.570313,-20799.77148,1885.249146,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin649,CoinItem,-8544.478516,-21065.51758,1850.526001,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin65,CoinItem,13291.73633,-17595.99219,28.84259033,Coin,Coin_C,SupraMap,circle in corner,Desert2,,,,
Coin650,CoinItem,-8773.300781,-21314.83203,1808.290405,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin651,CoinItem,-6398.384277,-18727.24609,2004.44165,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin652,CoinItem,-6157.990234,-18465.32031,2013.809082,Coin,Coin_C,SupraMap,in air,After_Chapel3,,,,
Coin653,CoinItem,-53018.90234,-46306.73438,-442.102356,Coin,Coin_C,SupraMap,next to red target tube,Blue_Crystal_After_Gate,,HeightIncrease5,,
Coin66,CoinItem,11866.45996,-15464.69336,127.8742371,Coin,Coin_C,SupraMap,On Big rock,Desert2,,HeightIncrease1,,
Coin67,CoinItem,11850.91895,-15281.80664,132.729126,Coin,Coin_C,SupraMap,On Big rock,Desert2,,HeightIncrease1,,
Coin68_2442,CoinItem,14180,-34840,-320.9687805,Coin,Coin_C,SupraMap,near big wooden building,Red_Crystal,,,,
Coin69_6960,CoinItem,17177.01367,-23295.45313,2844.967529,Coin,Coin_C,SupraMap,on passage house,Red_Crystal,,Coin225,,
Coin70,CoinItem,17065.04102,-23445.6543,2844.967529,Coin,Coin_C,SupraMap,on passage house,Red_Crystal,,Coin225,,
Coin71,CoinItem,17303.94531,-23129.54492,2844.967529,Coin,Coin_C,SupraMap,on passage house,Red_Crystal,,Coin225,,
Coin72,CoinItem,13870,-34840,-195.500473,Coin,Coin_C,SupraMap,near big wooden building,Red_Crystal,,,,
Coin73,CoinItem,13550,-34600,32.89308167,Coin,Coin_C,SupraMap,near big wooden building,Red_Crystal,,,,
Coin74,CoinItem,13450,-34310,168.6324158,Coin,Coin_C,SupraMap,near big wooden building,Red_Crystal,,,,
Coin75,CoinItem,13450,-33860,293.4917603,Coin,Coin_C,SupraMap,near big wooden building,Red_Crystal,,,,
Coin76_2610,CoinItem,21395.65234,-23128.80469,-158.2811279,Coin,Coin_C,SupraMap,stairs next to shell,Red_Crystal,,HeightIncrease4,,
Coin77,CoinItem,66209.20313,32839.93359,3443.56665,Coin,Coin_C,SupraMap,next to high pipe,Before_Boss2,,ForceBeam & ForceCube & Translocator ,,
Coin78,CoinItem,22639.125,-24081.37891,2194.118896,Coin,Coin_C,SupraMap,after piston puzzle,Red_Crystal,,Coin225,,
Coin79,CoinItem,66026.875,32839.93359,3443.56665,Coin,Coin_C,SupraMap,next to high pipe,Before_Boss2,,ForceBeam & ForceCube & Translocator ,,
Coin7_3528,CoinItem,22273.07031,-24081.58203,2194.120605,Coin,Coin_C,SupraMap,after piston puzzle,Red_Crystal,,Coin225,,
Coin8,CoinItem,7547.447266,-24465.91016,-25.5579071,Coin,Coin_C,SupraMap,Coin on plank,Desert1,,,,
Coin80_3411,CoinItem,24943.09375,-9164.821289,1693.308838,Coin,Coin_C,SupraMap,behind yellow cave,Red_Crystal,,Health > 50 & HeightIncrease,,
Coin81_3429,CoinItem,25320.1875,-8927.62207,1668.435303,Coin,Coin_C,SupraMap,behind yellow cave,Red_Crystal,,Health > 50 & HeightIncrease,,
Coin82_3725,CoinItem,21745.68555,-23126.18164,-1.477478027,Coin,Coin_C,SupraMap,stairs next to shell,Red_Crystal,,HeightIncrease4,,
Coin83_4624,CoinItem,22307.98633,-23259.69727,138.5127716,Coin,Coin_C,SupraMap,stairs next to shell,Red_Crystal,,HeightIncrease4,,
Coin84_5387,CoinItem,23346.73438,-28695.24609,1257.153564,Coin,Coin_C,SupraMap,coin on plank,Red_Crystal,,HeightIncrease4,,
Coin85_6374,CoinItem,23511.62695,-28359.45508,1333.903076,Coin,Coin_C,SupraMap,coin on plank,Red_Crystal,,HeightIncrease4,,
Coin86_7585,CoinItem,23950.09961,-26532.67383,2161.684814,Coin,Coin_C,SupraMap,next to Indy,Red_Crystal,,HeightIncrease4,,
Coin87_8604,CoinItem,23814.72266,-26729.60938,2180.196045,Coin,Coin_C,SupraMap,next to Indy,Red_Crystal,,HeightIncrease4,,
Coin88_9591,CoinItem,22066.65039,-27937.92578,2212.59082,Coin,Coin_C,SupraMap,on walkway in air,Red_Crystal,,HeightIncrease4,,
Coin89,CoinItem,21857.66211,-28148.76367,2307.281738,Coin,Coin_C,SupraMap,on walkway in air,Red_Crystal,,HeightIncrease4,,
Coin90,CoinItem,21552.36523,-28039.16406,2202.591553,Coin,Coin_C,SupraMap,on walkway in air,Red_Crystal,,HeightIncrease4,,
Coin91_11132,CoinItem,20024.33594,-27765.08398,2265.810303,Coin,Coin_C,SupraMap,on walkway in air,Red_Crystal,,HeightIncrease4,,
Coin92_11999,CoinItem,22799.98242,-26385.00977,4702.709473,Coin,Coin_C,SupraMap,on twig ,Red_Crystal,,Coin225,,
Coin93_12762,CoinItem,22640.70703,-26597.76367,4636.077637,Coin,Coin_C,SupraMap,on twig ,Red_Crystal,,Coin225,,
Coin94_13517,CoinItem,22511.17969,-26774.91211,4603.563477,Coin,Coin_C,SupraMap,on twig ,Red_Crystal,,Coin225,,
Coin95_13704,CoinItem,21233.45117,-14739.42676,2278.140381,Coin,Coin_C,SupraMap,between Desert2 and Red_Crystal,Red_Crystal,,BuyBelt_C if entrance_rando,,
Coin96_14659,CoinItem,21369.35547,-14966.94727,2242.039307,Coin,Coin_C,SupraMap,between Desert2 and Red_Crystal,Red_Crystal,,BuyBelt_C if entrance_rando,,
Coin97_15342,CoinItem,21230.93555,-15067.89648,2277.49585,Coin,Coin_C,SupraMap,between Desert2 and Red_Crystal,Red_Crystal,,BuyBelt_C if entrance_rando,,
Coin98_15897,CoinItem,21944.45898,-18927.83008,1592.757813,Coin,Coin_C,SupraMap,at dropdown from Desert2,Red_Crystal,"Check, needs re entry to area possible",,,
Coin99,CoinItem,22160.38281,-19045.59375,1592.757813,Coin,Coin_C,SupraMap,at dropdown from Desert2,Red_Crystal,"Check, needs re entry to area possible",,,
Coin9_2,CoinItem,25961.22461,39193.21484,3670.703613,Coin,Coin_C,SupraMap,,,,,,
Coin_290,CoinItem,6853.951172,-27793.92578,345.0584717,Coin,Coin_C,SupraMap,Coin at double jump,Desert1,,HeightIncrease2,,
